ID_Actividad;Tipo_Estrategia;Linea_Estrategica;ID_Estrategia
H1_183;Justicia;El cuento es convivir;3
H1_184;Justicia;El cuento es convivir;3
H1_184;Justicia;Distritos proventivos;3
H1_185;Justicia;Mujeres vivas;3
H1_185;Justicia;comunidades seguras;3
H1_186;Justicia;El cuento es convivir;3
H1_187;Justicia;El cuento es convivir;3
H1_187;Justicia;Distritos proventivos;3
H1_188;Justicia;El cuento es convivir;3
H1_188;Justicia;Distritos proventivos;3
H1_188;Justicia;Justicia que transforma;3
H1_189;Justicia;El cuento es convivir;3
H1_189;Justicia;Distritos proventivos;3
H1_190;Justicia;Mujeres vivas;3
H1_190;Justicia;comunidades seguras;3
H1_191;Justicia;El cuento es convivir;3
H1_191;Justicia;Distritos proventivos;3
H1_192;Justicia;El cuento es convivir;3
H1_192;Justicia;Distritos proventivos;3
H1_193;Justicia;El cuento es convivir;3
H1_193;Justicia;Distritos proventivos;3
H1_194;Justicia;El cuento es convivir;3
H1_194;Justicia;Distritos proventivos;3
H1_195;Justicia;El cuento es convivir;3
H1_196;Justicia;Mujeres vivas;3
H1_196;Justicia;comunidades seguras;3
H1_197;Justicia;El cuento es convivir;3
H1_197;Justicia;Distritos proventivos;3
H1_198;Justicia;El cuento es convivir;3
H1_200;Justicia;El cuento es convivir;3
H1_200;Justicia;Justicia que transforma;3
H1_201;Justicia;Justicia que transforma;3
H1_203;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_204;Justicia;El cuento es convivir;3
H1_204;Justicia;Distritos proventivos;3
H1_204;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_204;Justicia;Justicia que transforma;3
H1_205;Justicia;El cuento es convivir;3
H1_205;Justicia;Distritos proventivos;3
H1_205;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_208;Justicia;El cuento es convivir;3
H1_208;Justicia;Distritos proventivos;3
H1_209;Justicia;El cuento es convivir;3
H1_210;Justicia;Mujeres vivas;3
H1_210;Justicia;comunidades seguras;3
H1_211;Justicia;El cuento es convivir;3
H1_211;Justicia;Distritos proventivos;3
H1_213;Justicia;Distritos proventivos;3
H1_214;Justicia;El cuento es convivir;3
H1_214;Justicia;Distritos proventivos;3
H1_216;Justicia;Mujeres vivas;3
H1_216;Justicia;comunidades seguras;3
H1_217;Justicia;Mujeres vivas;3
H1_217;Justicia;comunidades seguras;3
H1_218;Justicia;El cuento es convivir;3
H1_220;Justicia;El cuento es convivir;3
H1_220;Justicia;Distritos proventivos;3
H1_221;Justicia;Mujeres vivas;3
H1_221;Justicia;comunidades seguras;3
H1_224;Justicia;El cuento es convivir;3
H1_224;Justicia;Distritos proventivos;3
H1_225;Justicia;El cuento es convivir;3
H1_225;Justicia;Distritos proventivos;3
H1_226;Justicia;El cuento es convivir;3
H1_226;Justicia;Distritos proventivos;3
H1_229;Justicia;El cuento es convivir;3
H1_229;Justicia;Distritos proventivos;3
H1_230;Justicia;El cuento es convivir;3
H1_230;Justicia;Distritos proventivos;3
H1_231;Justicia;El cuento es convivir;3
H1_231;Justicia;Distritos proventivos;3
H1_232;Justicia;Distritos proventivos;3
H1_233;Justicia;El cuento es convivir;3
H1_233;Justicia;Distritos proventivos;3
H1_234;Justicia;El cuento es convivir;3
H1_234;Justicia;Distritos proventivos;3
H1_234;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_236;Justicia;El cuento es convivir;3
H1_237;Justicia;Mujeres vivas;3
H1_237;Justicia;comunidades seguras;3
H1_238;Justicia;Mujeres vivas;3
H1_238;Justicia;comunidades seguras;3
H1_239;Justicia;El cuento es convivir;3
H1_239;Justicia;Distritos proventivos;3
H1_240;Justicia;El cuento es convivir;3
H1_240;Justicia;Distritos proventivos;3
H1_241;Justicia;Mujeres vivas;3
H1_241;Justicia;comunidades seguras;3
H1_242;Justicia;Mujeres vivas;3
H1_242;Justicia;comunidades seguras;3
H1_243;Justicia;El cuento es convivir;3
H1_245;Justicia;El cuento es convivir;3
H1_245;Justicia;Distritos proventivos;3
H1_246;Justicia;Mujeres vivas;3
H1_246;Justicia;comunidades seguras;3
H1_247;Justicia;El cuento es convivir;3
H1_248;Justicia;El cuento es convivir;3
H1_249;Justicia;El cuento es convivir;3
H1_249;Justicia;Distritos proventivos;3
H1_251;Justicia;El cuento es convivir;3
H1_251;Justicia;Distritos proventivos;3
H1_253;Justicia;El cuento es convivir;3
H1_253;Justicia;Distritos proventivos;3
H1_253;Justicia;Justicia que transforma;3
H1_254;Justicia;El cuento es convivir;3
H1_254;Justicia;Distritos proventivos;3
H1_255;Justicia;El cuento es convivir;3
H1_256;Justicia;El cuento es convivir;3
H1_256;Justicia;Distritos proventivos;3
H1_258;Justicia;El cuento es convivir;3
H1_258;Justicia;Distritos proventivos;3
H1_261;Justicia;Mujeres vivas;3
H1_261;Justicia;comunidades seguras;3
H1_263;Justicia;El cuento es convivir;3
H1_263;Justicia;Distritos proventivos;3
H1_264;Justicia;Distritos proventivos;3
H1_265;Justicia;Distritos proventivos;3
H1_266;Justicia;El cuento es convivir;3
H1_266;Justicia;Distritos proventivos;3
H1_267;Justicia;El cuento es convivir;3
H1_267;Justicia;Distritos proventivos;3
H1_269;Justicia;¡AI derecho;3
H1_269;Justicia;a lo bien!;3
H1_270;Justicia;El cuento es convivir;3
H1_271;Justicia;El cuento es convivir;3
H1_271;Justicia;Distritos proventivos;3
H1_274;Justicia;Distritos proventivos;3
H1_275;Justicia;El cuento es convivir;3
H1_275;Justicia;Distritos proventivos;3
H1_280;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_281;Justicia;El cuento es convivir;3
H1_283;Justicia;Distritos proventivos;3
H1_283;Justicia;Justicia que transforma;3
H1_286;Justicia;El cuento es convivir;3
H1_286;Justicia;Distritos proventivos;3
H1_287;Justicia;El cuento es convivir;3
H1_287;Justicia;Distritos proventivos;3
H1_288;Justicia;El cuento es convivir;3
H1_288;Justicia;Distritos proventivos;3
H1_292;Justicia;Justicia que transforma;3
H1_292;Justicia;Casa y libertad;3
H1_293;Justicia;El cuento es convivir;3
H1_293;Justicia;Distritos proventivos;3
H1_301;Justicia;El cuento es convivir;3
H1_301;Justicia;Distritos proventivos;3
H1_302;Justicia;El cuento es convivir;3
H1_302;Justicia;Distritos proventivos;3
H1_307;Justicia;El cuento es convivir;3
H1_307;Justicia;Distritos proventivos;3
H1_309;Justicia;El cuento es convivir;3
H1_309;Justicia;Distritos proventivos;3
H1_312;Justicia;El cuento es convivir;3
H1_312;Justicia;Justicia RESTAURA - VIDAS;3
H1_312;Justicia;Justicia que transforma;3
H1_313;Justicia;Justicia que transforma;3
H1_313;Justicia;¡AI derecho;3
H1_313;Justicia;a lo bien!;3
H1_314;Justicia;El cuento es convivir;3
H1_314;Justicia;Distritos proventivos;3
H1_315;Justicia;El cuento es convivir;3
H1_315;Justicia;Distritos proventivos;3
H1_316;Justicia;El cuento es convivir;3
H1_316;Justicia;Distritos proventivos;3
H1_317;Justicia;El cuento es convivir;3
H1_317;Justicia;Distritos proventivos;3
H1_318;Justicia;Justicia que transforma;3
H1_319;Justicia;El cuento es convivir;3
H1_319;Justicia;Justicia que transforma;3
H1_322;Justicia;El cuento es convivir;3
H1_322;Justicia;Justicia que transforma;3
H1_323;Justicia;El cuento es convivir;3
H1_324;Justicia;El cuento es convivir;3
H1_324;Justicia;Distritos proventivos;3
H1_327;Justicia;Distritos proventivos;3
H1_327;Justicia;Justicia que transforma;3
H1_331;Justicia;El cuento es convivir;3
H1_331;Justicia;Distritos proventivos;3
H1_332;Justicia;El cuento es convivir;3
H1_335;Justicia;El cuento es convivir;3
H1_336;Justicia;Distritos proventivos;3
H1_337;Justicia;El cuento es convivir;3
H1_339;Justicia;El cuento es convivir;3
H1_341;Justicia;Distritos proventivos;3
H1_342;Justicia;El cuento es convivir;3
H1_342;Justicia;Justicia RESTAURA - VIDAS;3
H1_344;Justicia;El cuento es convivir;3
H1_346;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_346;Justicia;Justicia RESTAURA - VIDAS;3
H1_346;Justicia;Justicia que transforma;3
H1_346;Justicia;Casa y libertad;3
H1_346;Justicia;¡AI derecho;3
H1_346;Justicia;a lo bien!;3
H1_350;Justicia;El cuento es convivir;3
H1_350;Justicia;Justicia que transforma;3
H1_355;Justicia;El cuento es convivir;3
H1_355;Justicia;Distritos proventivos;3
H1_357;Justicia;El cuento es convivir;3
H1_360;Justicia;El cuento es convivir;3
H1_360;Justicia;Distritos proventivos;3
H1_360;Justicia;Casa y libertad;3
H1_363;Justicia;El cuento es convivir;3
H1_363;Justicia;Distritos proventivos;3
H1_364;Justicia;Distritos proventivos;3
H1_366;Justicia;El cuento es convivir;3
H1_370;Justicia;El cuento es convivir;3
H1_373;Justicia;El cuento es convivir;3
H1_373;Justicia;Distritos proventivos;3
H1_375;Justicia;El cuento es convivir;3
H1_375;Justicia;Distritos proventivos;3
H1_376;Justicia;El cuento es convivir;3
H1_376;Justicia;Distritos proventivos;3
H1_377;Justicia;El cuento es convivir;3
H1_379;Justicia;El cuento es convivir;3
H1_386;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_388;Justicia;Mujeres vivas;3
H1_388;Justicia;comunidades seguras;3
H1_392;Justicia;El cuento es convivir;3
H1_395;Justicia;Distritos proventivos;3
H1_395;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_396;Justicia;El cuento es convivir;3
H1_402;Justicia;El cuento es convivir;3
H1_402;Justicia;Justicia que transforma;3
H1_403;Justicia;El cuento es convivir;3
H1_404;Justicia;Distritos proventivos;3
H1_407;Justicia;El cuento es convivir;3
H1_414;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_415;Justicia;¡AI derecho;3
H1_415;Justicia;a lo bien!;3
H1_418;Justicia;El cuento es convivir;3
H1_424;Justicia;Justicia que transforma;3
H1_427;Justicia;El cuento es convivir;3
H1_428;Justicia;El cuento es convivir;3
H1_432;Justicia;El cuento es convivir;3
H1_432;Justicia;Distritos proventivos;3
H1_433;Justicia;El cuento es convivir;3
H1_434;Justicia;El cuento es convivir;3
H1_435;Justicia;El cuento es convivir;3
H1_436;Justicia;El cuento es convivir;3
H1_436;Justicia;Justicia que transforma;3
H1_437;Justicia;El cuento es convivir;3
H1_437;Justicia;Justicia que transforma;3
H1_443;Justicia;Distritos proventivos;3
H1_446;Justicia;Regularse es la jugada  ¡Juntos somos más!  Justicias en plural;3
H1_448;Justicia;Distritos proventivos;3
H1_449;Justicia;Justicia que transforma;3
H1_450;Justicia;Justicia que transforma;3
H1_452;Justicia;Justicia que transforma;3
H1_453;Justicia;Justicia que transforma;3
H1_454;Justicia;Justicia que transforma;3
H1_456;Justicia;Distritos proventivos;3
H1_457;Justicia;Justicia que transforma;3
H1_461;Justicia;El cuento es convivir;3
H1_463;Justicia;Distritos proventivos;3
H1_465;Justicia;Justicia RESTAURA - VIDAS;3
H1_486;Justicia;Distritos proventivos;3
H1_497;Justicia;El cuento es convivir;3
H1_503;Justicia;El cuento es convivir;3
H1_504;Justicia;El cuento es convivir;3
H1_504;Justicia;Distritos proventivos;3
H1_505;Justicia;El cuento es convivir;3
H1_505;Justicia;Distritos proventivos;3
H1_506;Justicia;El cuento es convivir;3
H1_506;Justicia;Distritos proventivos;3
H1_506;Justicia;¡AI derecho;3
H1_506;Justicia;a lo bien!;3
H1_507;Justicia;El cuento es convivir;3
H1_507;Justicia;Distritos proventivos;3
H1_508;Justicia;El cuento es convivir;3
H1_508;Justicia;Distritos proventivos;3
H1_512;Justicia;Distritos proventivos;3
H1_513;Justicia;El cuento es convivir;3
H1_513;Justicia;Distritos proventivos;3
H1_514;Justicia;El cuento es convivir;3
H1_514;Justicia;Distritos proventivos;3
H1_515;Justicia;El cuento es convivir;3
H1_515;Justicia;Distritos proventivos;3
H1_516;Justicia;El cuento es convivir;3
H1_516;Justicia;Distritos proventivos;3
