linea_id;ID_Actividad;Linea_Estrategica;Tipo_Linea
368;CEF00FDAFDFDE5C2;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
369;3DC33CD06499C7A8;Distritos Seguros, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
370;3C41398977909072;Distritos Seguros;Seguridad
371;0CFDAA935D6C3F76;Ciudadanías Seguras;Seguridad
372;2796EA5D10E862E2;Ciudadanías Seguras;Seguridad
373;3191FAEB85723EC4;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
374;9F08942AE4C2CDAA;N/A;Seguridad
375;334F4727E2D75727;Distritos Seguros;Seguridad
376;CF43BC1018AB0E01;Control Urbano, Datos Para La Seguridad, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
377;553322489DD55E9F;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Cibercrimen, Ciudadanías Seguras;Seguridad
378;10DB44C114FF1D01;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
379;6DF7942650350E53;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
380;EE7B9BF9B7061F94;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
381;2DB9254878CF1625;Control Urbano, Seguridad Inteligente, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
382;EAB158E9E25E4FF0;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
383;EFFFF7B343689975;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
384;8240573E6AE8AEE1;Control Urbano, Seguridad Regional, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
385;12583819652D62F4;Ciudadanías Seguras;Seguridad
386;BE367520714ED28A;N/A;Seguridad
387;7748E4C3A60EED25;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
388;BA69CC12677E4120;N/A;Seguridad
389;C84A573C690D5398;Distritos Seguros, Datos Para La Seguridad, Transporte Seguro, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
390;1969E29DADDB5D98;N/A;Seguridad
391;2A19F2021D42A28C;N/A;Seguridad
392;C4BB815F916815AC;Distritos Seguros, Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
393;31B0950079A717C0;N/A;Seguridad
394;68FA51C1B90CB32C;Distritos Seguros, Ciudadanías Seguras;Seguridad
395;F6572F6397DB086B;Distritos Seguros, Seguridad Inteligente;Seguridad
396;BE7374587449378B;N/A;Seguridad
397;906B93B902FE44FD;Distritos Seguros, Ciudadanías Seguras;Seguridad
398;4885F680DBA77C36;Distritos Seguros, N/A;Seguridad
399;830DD8D26C48C53E;Distritos Seguros;Seguridad
400;73237A90819EB63E;Distritos Seguros;Seguridad
401;C057AD4DE9618967;Distritos Seguros;Seguridad
402;62B4B9A2064C76B8;N/A;Seguridad
403;3B78F9C7E511F301;N/A;Seguridad
404;7CF0036B983D0C9A;Distritos Seguros;Seguridad
405;3273E3EBAB7BF62E;Distritos Seguros;Seguridad
406;D3D0BBDE9BC7A941;Distritos Seguros;Seguridad
407;B1916DE8185672CE;Distritos Seguros;Seguridad
408;F455B17A2A0BFD38;Distritos Seguros, Datos Para La Seguridad, Cooperación Ciudadana;Seguridad
409;2AEF32CBA1A5FAEC;Distritos Seguros;Seguridad
410;B9E9DD27EFFD923F;Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
411;ECDCBD2F8D72589F;N/A;Seguridad
412;7FD58F696A58D109;Ciudadanías Seguras;Seguridad
413;FE4BABB46CFB1156;N/A;Seguridad
414;8748F1F486BDEF9B;N/A;Seguridad
415;953E88986399DD1B;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
416;0541C0C70B63B80C;Seguridad Inteligente, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
417;DBD7117595968DE1;Distritos Seguros, Control Urbano, Seguridad Inteligente;Seguridad
418;0A19969DCC89E06D;Control Urbano, Cooperación Ciudadana;Seguridad
419;4E7D549A55079F6A;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
420;8E434088B4FEA04C;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
421;B07071E6422AED17;Datos Para La Seguridad, Cooperación Ciudadana, Lucha Contra El Cibercrimen, Ciudadanías Seguras;Seguridad
422;B0684DFF540B78D6;Distritos Seguros, Seguridad Inteligente, Ciudadanías Seguras;Seguridad
423;A10621CFBA9FD2C4;Distritos Seguros, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
424;85CDF5567F8A75DB;Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
425;CD132E25FA9C94F6;N/A;Seguridad
426;D27575C75D939AC4;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
427;6B342BB90F5BA69A;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
428;6E94DDA7B8D1DC80;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
429;996DFDEA30560E2C;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
430;28EFD5C231B8667E;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Cibercrimen, Ciudadanías Seguras;Seguridad
431;E2FA18459138BE73;Distritos Seguros, Ciudadanías Seguras;Seguridad
432;1179A3DF6CC80BF0;Distritos Seguros, Ciudadanías Seguras;Seguridad
433;7B4E25CA4AC52C46;Distritos Seguros, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
434;4D6C90EEB59F0976;Distritos Seguros, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
435;294FC617194614C0;Distritos Seguros, Seguridad Inteligente, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
436;4ACE7CFD66656472;Distritos Seguros, Seguridad Inteligente, Ciudadanías Seguras;Seguridad
437;9DBDBC9FB589702C;Distritos Seguros;Seguridad
438;FC10F362ACC93876;N/A;Seguridad
439;EA106ABACC8EF983;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
440;699282EA90F7DE69;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
441;E34F307524847FE9;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
442;27A7D6835C952EA1;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
443;52DF62985817E1A2;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
444;E465109753A58286;Cooperación Ciudadana, Bienestar Y Reconocimiento;Seguridad
445;B6069E6B0E2F711A;Distritos Seguros, Seguridad Inteligente, Datos Para La Seguridad, Ciudadanías Seguras;Seguridad
446;4E0236111A42BFC5;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
447;42B348663955952E;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
448;DA66C35226A5FBF8;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
449;B708340DDDEC7174;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
450;1B95EAF42347E019;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
451;D9AA91F29C7F7207;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
452;5A1958296E097C3D;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
453;5593946F300BC485;Cooperación Ciudadana;Seguridad
454;1311B2B68472146F;Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
455;BF9BE3EACFF999EF;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Ciudadanías Seguras;Seguridad
456;8F178710001C5CE1;Distritos Seguros, Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
457;8B123BD63CE58112;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
458;4D561A12C168DB3D;Distritos Seguros, Control Urbano, Seguridad Inteligente, Ciudadanías Seguras;Seguridad
459;83A1D6DF465D7BEA;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
460;54C27B3025837B12;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
461;F6A736E865DE8097;Distritos Seguros, Control Urbano, Seguridad Inteligente, Datos Para La Seguridad, Protección De Infraestructura, Protección Del Capital Natural, Ciudadanías Seguras;Seguridad
462;2E06F2A818E30809;Distritos Seguros, Control Urbano, Seguridad Inteligente, Ciudadanías Seguras;Seguridad
463;4CA3320AB60347EE;Distritos Seguros, Control Urbano, Seguridad Inteligente, Ciudadanías Seguras;Seguridad
464;018CA86F6D0BDF19;N/A;Seguridad
465;CA34A47B6110A361;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
466;768F1CFDCB1F7A5A;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
467;7A4F1286CBEDB20E;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
468;983C76E6050BFF6A;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
469;B0CC415A6B2B4CEC;N/A;Seguridad
470;1BB54CEF870432CC;Control Urbano, Seguridad Inteligente, Ciudadanías Seguras;Seguridad
471;25ED3E31F9686FC7;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
472;D40010A7B59B4892;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
473;480D9DC2691E2355;Distritos Seguros, Control Urbano, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
474;8BC7FF3975725717;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
475;3F5651F0F21B712B;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
476;01D00CA58739679F;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
477;64B34BF5907E0BA1;Distritos Seguros, Control Urbano, Protección De Infraestructura, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
478;50CD8EC7327CFF7E;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
479;42A6CFEF112CFFA1;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
480;C819BB7D45506121;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
481;348BA8426F0FED18;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
482;9E10AB3F480A93B2;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
483;3350D66F47161FAB;N/A;Seguridad
484;8017C733BD460927;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Seguridad Regional, Ciudadanías Seguras;Seguridad
485;95CC951BB3553C17;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
486;0A83EB2E68A993B6;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
487;34A61FAF304FF8D9;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
488;75A98AF8E3CBD407;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
489;CF826CA9C98E9343;N/A;Seguridad
490;A175B1E6F8F3F52A;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
491;BF05A6EC8065FE85;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
492;7BC76EDF135202ED;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Transporte Seguro, Ciudadanías Seguras;Seguridad
493;09DEB6325E13BA53;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
494;AA11A59EE347CE03;Distritos Seguros, Control Urbano, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
495;F84460C2FDB49A23;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Transporte Seguro, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
496;77F674140D352A4D;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras;Seguridad
497;93989B1D1A737CFC;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
498;D0930DE0D0BF985D;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Transporte Seguro, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
499;351A1396FBC03790;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Transporte Seguro, Ciudadanías Seguras;Seguridad
500;FF61CBABA81997DB;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Transporte Seguro, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
501;F65B48DFF4F92FBB;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Transporte Seguro, Ciudadanías Seguras;Seguridad
502;A833B8D6B5C0A2B1;Distritos Seguros, Control Urbano, Lucha Contra El Cibercrimen;Seguridad
503;508F8F1113821DEE;Distritos Seguros;Seguridad
504;1ECCB07937C29EFF;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
505;B3BF796F9F3FC4AB;Distritos Seguros, Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Transporte Seguro, Ciudadanías Seguras;Seguridad
506;E57E879CC2D22CAF;Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Transporte Seguro, Ciudadanías Seguras;Seguridad
507;51FAAB8B1F2F3272;Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Transporte Seguro, Ciudadanías Seguras;Seguridad
508;3E2D8B0CE991E526;Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Transporte Seguro, Ciudadanías Seguras;Seguridad
509;05FC380A3D480E84;Cooperación Ciudadana, Transporte Seguro, Lucha Contra El Crimen, N/A;Seguridad
510;8CC8E64714C70315;Distritos Seguros;Seguridad
511;596C055F573B29BC;Distritos Seguros;Seguridad
512;44498EBE98DDC7E2;N/A;Seguridad
513;D9EA128B57F65EAC;N/A;Seguridad
514;9F4E6B329C759F8E;N/A;Seguridad
515;BD2C8B38EAAABC45;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
516;6DF6C0853F60A27C;Distritos Seguros, Control Urbano, Seguridad Inteligente, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
517;DA59360EB1EB16F5;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
518;46EACC24BB1ECDAB;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
519;E8416652FB14880F;N/A;Seguridad
520;5D2DAD0EE4489B57;N/A;Seguridad
521;6E6DAD5305CE485E;N/A;Seguridad
522;5554D8C912DBBF90;N/A;Seguridad
523;B7932396D8720249;N/A;Seguridad
524;4FA3837742211366;N/A;Seguridad
525;AD89CD38FE0F7445;N/A;Seguridad
526;3CCE66FD14CEF742;N/A;Seguridad
527;CFAD403115909407;N/A;Seguridad
528;3159E8DF1FB66317;N/A;Seguridad
529;C4CA3F977FF05CF8;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
530;DEE30E0C5EEE64E1;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
531;A6F1C86E5DDE66FF;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
532;040C46157337B1E9;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
533;1D85BB73A6DD9B9C;Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
534;88F0B884A76D8ADB;Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
535;82764F402A3236A3;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
536;BCA941F31B6B5057;Control Urbano, Cooperación Ciudadana, Transporte Seguro, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
537;58E9409333A93CF6;Control Urbano, Cooperación Ciudadana, Transporte Seguro, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
538;F57D0D8C44FF348C;Control Urbano, Datos Para La Seguridad, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
539;92B59F40F893D13A;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
540;423C89227EEF0AD9;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
541;033CD4906EE71382;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
542;777C40835F23DC91;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
543;B02A2C201399BEA2;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
544;9B532E067332684C;Distritos Seguros, Control Urbano, Transporte Seguro, Bienestar Y Reconocimiento;Seguridad
545;B2E0FA7825D0B618;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
546;4C72E6149D22048B;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
547;4C3FB3819A7E3E85;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
548;93E081B43E959C2C;N/A;Seguridad
549;78E585209E4276CB;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
550;5510FA73E320E0EC;N/A;Seguridad
551;58991651EA80D880;N/A;Seguridad
552;5562DFDFCF9050EE;N/A;Seguridad
553;A9FF3CEC68B0936D;N/A;Seguridad
554;9A70E6C1C26ACB77;N/A;Seguridad
555;9EEE01D63E46704F;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
556;E79FF1A55FBE9B92;N/A;Seguridad
557;9B4903956643F7DF;Control Urbano, Cooperación Ciudadana, Protección Del Capital Natural;Seguridad
558;AF9B73B7811C0290;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
559;C05EE0731084BD52;Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
560;4BFFB3E56E11463A;Transporte Seguro, Gestión De La Seguridad En Aglomeraciones, Lucha Contra El Crimen;Seguridad
561;8ED0EA5CC4855504;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
562;A74415664B96B076;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras;Seguridad
563;3E46A0AC4F8A6E27;Distritos Seguros, Cooperación Ciudadana;Seguridad
564;3363BF1E62A13500;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
565;29DD5BAC46F964CD;Control Urbano;Seguridad
566;9B53C833722B0DE2;Distritos Seguros, Control Urbano, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
567;35A883687D458A22;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
568;7E48A542F0BD1251;Distritos Seguros, Control Urbano, Ciudadanías Seguras;Seguridad
569;2DCED264FE624B69;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
570;6D69A1AC82619740;Control Urbano, Ciudadanías Seguras;Seguridad
571;0C13AA03454CD02D;Distritos Seguros, Control Urbano, Seguridad Inteligente, Datos Para La Seguridad, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
572;DE1806DFC224163B;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
573;324BB869FFE3AB89;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
574;DF39C3656C4F1EBE;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras;Seguridad
575;40A63F212AFCE845;Distritos Seguros, Control Urbano, Transporte Seguro, Ciudadanías Seguras, Urbanismo Para La Seguridad;Seguridad
576;1138289CF215D35F;Distritos Seguros;Seguridad
577;A85B7CC6BC50F51B;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Cooperación Ciudadana, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
578;D5FAE12612674EC3;Distritos Seguros, Control Urbano, Seguridad Inteligente, Cooperación Ciudadana, Gestión De La Seguridad En Aglomeraciones, Seguridad Regional, Lucha Contra El Crimen, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
579;3516E3E2287BD83A;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Cooperación Ciudadana, Gestión De La Seguridad En Aglomeraciones, Lucha Contra El Crimen, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
580;3B424B549F83BD12;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Cooperación Ciudadana, Protección De Infraestructura, Gestión De La Seguridad En Aglomeraciones, Lucha Contra El Crimen, Lucha Contra El Cibercrimen, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
581;7CFDA765BA4381AA;Distritos Seguros, Control Urbano, Datos Para La Seguridad, Cooperación Ciudadana, Lucha Contra El Crimen, Ciudadanías Seguras, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
582;2AF92CD2DE4413BC;Distritos Seguros, Control Urbano, Cooperación Ciudadana, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
583;DACA3E8E0C6FFA35;Cooperación Ciudadana;Seguridad
584;29A33BA97ABBBE92;Control Urbano;Seguridad
585;EEF7F420EE164861;Control Urbano;Seguridad
586;01BCA8B09FF6A411;Control Urbano;Seguridad
587;BE4A37BD709C6A40;Distritos Seguros, Control Urbano, Seguridad Inteligente, Bienestar Y Reconocimiento, Urbanismo Para La Seguridad;Seguridad
588;F283DC46AA01BC09;Control Urbano;Seguridad
589;161CAB41F26E8155;Control Urbano, Cooperación Ciudadana;Seguridad
590;08FF0ED6B1B2F53F;Distritos Seguros, Control Urbano, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
591;2F77D62918A631F4;Distritos Seguros, Control Urbano, Seguridad Inteligente, Lucha Contra El Crimen, Ciudadanías Seguras;Seguridad
592;D3E7A7C693D3C0C5;Control Urbano;Seguridad
593;7455EF10D27AA2AB;Distritos Seguros, Control Urbano, Gestión De La Seguridad En Aglomeraciones, Ciudadanías Seguras, Bienestar Y Reconocimiento;Seguridad
